STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/4/2018,7.16,,,0,0,0,51,75,34,20,40,,23,28,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/5/2018,8.95,,,0,0,0,47,56,40,30,30,,25.1,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/6/2018,10.74,,,0.04,0,0,50,55,40,360,360,,17,21,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/7/2018,14.32,,,0.01,0,0,41,48,35,350,350,,23.9,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/8/2018,8.28,,,0,0,0,42,59,31,20,20,,17,19.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/9/2018,6.93,,,0.01,0,0,56,62,50,190,180,,13,16.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/10/2018,8.72,,,0.05,0,0,56,63,39,10,10,,21.9,25.1,1,1,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/11/2018,14.54,,,0.02,0,0,37,41,29,360,10,,23.9,31.1,1,,1,1,1,1,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/12/2018,11.18,,,0,0,0,35,41,30,20,360,,21,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/13/2018,5.82,,,0.05,0,0,40,46,38,10,60,,10.1,16.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/14/2018,4.25,,,0.03,0,0,51,71,46,180,180,,15,19,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/15/2018,10.74,,,0,0,0,67,77,64,200,200,,23,30,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/16/2018,10.96,,,0,0,0,67,76,57,10,360,,25.9,31.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/17/2018,6.93,,,0.01,0,0,58,62,45,10,20,,15,17,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/18/2018,9.62,,,0.01,0,0,55,77,51,160,170,,23.9,34,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/19/2018,17.67,,,0,0,0,73,82,68,170,170,,31.1,42.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/20/2018,13.87,,,0.04,0,0,72,73,69,150,140,,25.1,32,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/21/2018,15.21,,,0.27,0,0,55,71,40,30,30,,25.9,30,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/22/2018,10.07,,,0.05,0,0,40,44,37,360,360,,18.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/23/2018,4.92,,,0.28,0,0,47,65,43,80,70,,18.1,21,1,1,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/24/2018,11.41,,,0.03,0,0,68,76,61,150,140,,23.9,31.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/25/2018,8.05,,,0.11,0,0,61,64,44,40,30,,17,23,1,1,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/26/2018,6.04,,,0,0,0,55,70,49,10,70,,14.1,18.1,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/27/2018,8.95,,,0.04,0,0,64,81,55,180,170,,21,27.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",2/28/2018,10.96,,,0,0,0,72,83,68,150,150,,23.9,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/1/2018,12.75,,,0,0,0,68,71,50,330,330,,35.1,44.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/2/2018,6.71,,,0,0,0,58,76,47,140,130,,12.1,14.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/3/2018,6.04,,,0.1,0,0,60,72,43,150,120,,16.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/4/2018,12.3,,,0,0,0,68,81,64,170,180,,23.9,28,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/5/2018,11.41,,,0,0,0,73,84,61,20,30,,25.1,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/6/2018,8.95,,,0,0,0,63,74,47,40,50,,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/7/2018,7.61,,,0,0,0,55,66,39,20,10,,21,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/8/2018,6.93,,,0,0,0,54,71,41,190,190,,18.1,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/9/2018,10.96,,,0,0,0,60,73,46,190,190,,23,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/10/2018,10.07,,,0,0,0,72,89,66,150,160,,19.9,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/11/2018,17.22,,,0,0,0,70,70,54,10,360,,38,44.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/12/2018,11.63,,,0,0,0,56,66,39,20,30,,23.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/13/2018,5.59,,,0,0,0,52,70,34,30,60,,16.1,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/14/2018,4.92,,,0,0,0,52,72,33,160,100,,13,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/15/2018,9.84,,,0,0,0,58,76,40,180,170,,23.9,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/16/2018,6.71,,,0,0,0,71,88,61,190,190,,15,19.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/17/2018,9.62,,,0,0,0,72,84,59,150,150,,23.9,27.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/18/2018,5.37,,,0.02,0,0,72,82,62,150,120,,16.1,21.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/19/2018,11.18,,,0,0,0,72,84,57,320,300,,21,30,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/20/2018,8.95,,,0,0,0,63,74,43,350,350,,21.9,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/21/2018,6.71,,,0,0,0,57,78,38,120,120,,17,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/22/2018,9.84,,,0,0,0,63,82,43,150,180,,23.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/23/2018,13.65,,,0,0,0,67,81,54,200,150,,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/24/2018,9.17,,,0,0,0,73,84,66,190,200,,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/25/2018,8.28,,,0.01,0,0,72,77,68,160,150,,18.1,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/26/2018,14.99,,,0,0,0,75,86,66,150,130,,29.1,38,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/27/2018,11.18,,,0.09,0,0,75,83,63,10,10,,25.9,30,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/28/2018,9.62,,,5.99,0,0,64,71,59,20,350,,28,34,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/29/2018,7.83,,,0,0,0,67,83,56,10,360,,21,25.1,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/30/2018,9.4,,,0,0,0,66,74,53,30,30,,18.1,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",3/31/2018,10.74,,,0,0,0,66,83,54,180,180,,23,29.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/1/2018,9.17,,,0,0,0,71,83,64,150,170,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/2/2018,10.74,,,0,0,0,72,86,58,170,180,,23,30,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/3/2018,12.3,,,0,0,0,74,81,63,10,10,,36.9,44.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/4/2018,12.53,,,0,0,0,62,71,49,10,10,,30,36,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/5/2018,9.17,,,0,0,0,64,78,53,150,150,,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/6/2018,12.75,,,0.3,0,0,75,86,64,10,10,,29.1,35.1,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/7/2018,17.22,,,0.01,0,0,57,64,41,10,350,,25.9,34,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/8/2018,6.49,,,0,0,0,47,65,41,150,170,,15,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/9/2018,10.51,,,0,0,0,58,65,49,20,60,,16.1,21,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/10/2018,7.61,,,0,0,0,62,75,46,30,20,,19.9,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/11/2018,8.72,,,0,0,0,61,82,42,180,160,,21.9,27.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/12/2018,17,,,0,0,0,70,86,61,170,180,,23,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/13/2018,13.42,,,0.1,0,0,75,85,59,330,320,,29.1,38.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/14/2018,15.43,,,0,0,0,65,71,47,350,340,,29.1,36.9,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/15/2018,5.59,,,0,0,0,56,73,40,360,10,,18.1,21,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/16/2018,11.41,,,0,0,0,60,82,41,190,190,,23.9,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/17/2018,14.76,,,0,0,0,69,85,54,190,180,,28,36,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/18/2018,9.62,,,0,0,0,72,82,53,40,180,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/19/2018,11.63,,,0,0,0,64,77,51,30,40,,23,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/20/2018,8.5,,,0,0,0,60,69,48,110,110,,21,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/21/2018,5.82,,,0.24,0,0,63,71,59,350,350,,23.9,31.1,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/22/2018,10.51,,,0,0,0,64,77,52,360,340,,19.9,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/23/2018,4.25,,,0,0,0,65,86,47,40,360,,12.1,16.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/24/2018,3.8,,,0,0,0,67,85,50,180,180,,12.1,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/25/2018,7.61,,,0.32,0,0,68,87,52,20,10,,21.9,27.1,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/26/2018,4.03,,,0,0,0,61,76,45,20,100,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/27/2018,4.25,,,0,0,0,64,80,50,10,50,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/28/2018,4.92,,,0,0,0,68,83,50,130,150,,13,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/29/2018,6.93,,,0,0,0,69,82,51,140,160,,19.9,25.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",4/30/2018,10.51,,,0,0,0,69,79,58,160,150,,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/1/2018,13.65,,,0,0,0,73,81,70,150,180,,21.9,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/2/2018,14.99,,,0,0,0,78,87,73,150,140,,30,38,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/3/2018,12.97,,,0.01,0,0,79,86,74,150,170,,21,25.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/4/2018,9.62,,,2.49,0,0,72,74,63,350,330,,36.9,45,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/5/2018,6.93,,,0.09,0,0,70,84,58,30,30,,18.1,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/6/2018,2.46,,,0,0,0,71,88,55,60,360,,12.1,17,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/7/2018,4.47,,,0,0,0,72,91,53,150,120,,12.1,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/8/2018,9.84,,,0,0,0,74,89,61,170,170,,17,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/9/2018,9.62,,,0,0,0,74,88,59,140,130,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/10/2018,11.41,,,0,0,0,75,89,59,170,180,,21,27.1,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/11/2018,14.09,,,0,0,0,79,91,70,190,190,,23.9,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/12/2018,12.3,,,0,0,0,80,93,71,140,140,,19.9,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/13/2018,9.84,,,0,0,0,80,92,73,160,160,,17,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/14/2018,9.4,,,0,0,0,81,90,72,140,150,,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/15/2018,7.61,,,0.01,0,0,81,91,72,200,200,,19.9,23,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/16/2018,4.25,,,0,0,0,80,97,65,150,140,,12.1,16.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/17/2018,5.82,,,0,0,0,82,97,65,150,110,,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/18/2018,11.63,,,0,0,0,82,96,71,150,140,,23,31.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/19/2018,14.32,,,0,0,0,82,94,73,160,170,,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/20/2018,9.84,,,0.48,0,0,78,87,70,110,110,,21.9,28,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/21/2018,6.04,,,0,0,0,74,86,68,150,140,,18.1,23.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/22/2018,5.14,,,0,0,0,77,90,67,130,130,,17,21,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/23/2018,5.82,,,0.15,0,0,77,90,65,100,120,,21,25.9,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/24/2018,4.03,,,0,0,0,79,93,69,110,100,,12.1,25.9,1,1,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/25/2018,5.82,,,0,0,0,82,95,72,110,90,,13,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/26/2018,7.38,,,0,0,0,83,97,72,190,190,,19.9,23.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/27/2018,5.82,,,0,0,0,84,97,71,90,100,,14.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/28/2018,4.03,,,0,0,0,84,95,69,90,100,,14.1,18.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/29/2018,6.93,,,0,0,0,83,96,68,180,180,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/30/2018,11.41,,,0,0,0,83,97,71,160,140,,21,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/31/2018,12.08,,,0,0,0,84,98,74,180,190,,21.9,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/1/2018,11.63,,,0,0,0,85,99,75,190,130,,19.9,25.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/2/2018,10.74,,,0,0,0,87,100,76,210,210,,21,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/3/2018,5.82,,,0,0,0,87,99,75,40,40,,23.9,29.1,,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/4/2018,6.04,,,0.11,0,0,83,92,73,70,50,,17,21.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/5/2018,9.17,,,0,0,0,84,100,72,190,210,,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/6/2018,9.84,,,0,0,0,87,99,76,170,110,,16.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/7/2018,10.29,,,0,0,0,86,98,73,180,130,,19.9,23,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/8/2018,7.61,,,0,0,0,84,97,70,150,150,,21,27.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/9/2018,7.61,,,0,0,0,83,97,73,150,140,,28,38.9,1,,1,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/10/2018,12.97,,,0,0,0,85,99,76,150,180,,21.9,28,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/11/2018,14.32,,,0,0,0,86,98,77,180,170,,25.1,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/12/2018,13.42,,,0,0,0,86,100,77,130,180,,21,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/13/2018,9.17,,,0,0,0,86,99,73,170,160,,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/14/2018,8.72,,,0,0,0,85,98,69,150,150,,25.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/15/2018,9.62,,,0,0,0,84,98,68,130,140,,30,35.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/16/2018,9.62,,,0.02,0,0,83,95,71,150,150,,23.9,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/17/2018,5.59,,,0,0,0,82,94,69,90,80,,18.1,32,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/18/2018,10.51,,,0.03,0,0,82,94,75,120,110,,23.9,33.1,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/19/2018,8.05,,,0.22,0,0,77,82,74,70,70,,18.1,23,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/20/2018,6.71,,,0.23,0,0,78,82,75,110,90,,14.1,21.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/21/2018,5.37,,,0,0,0,81,94,74,190,150,,14.1,18.1,1,1,,,,,,1,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/22/2018,10.29,,,0,0,0,85,99,76,180,190,,19.9,25.9,1,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/23/2018,13.87,,,0,0,0,87,99,74,140,150,,23,30,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/24/2018,15.21,,,0,0,0,87,99,77,180,180,,25.1,33.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/25/2018,12.97,,,0.01,0,0,85,95,77,150,150,,21.9,29.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/26/2018,11.63,,,0,0,0,86,98,77,180,180,,19.9,29.1,,,,,,,,,,,,,,,,,,
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/27/2018,11.63,,,0,0,0,86,99,75,190,200,,19.9,23.9,,,,,,,,,,,,,,,,,,
